"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-11-20","46","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-11-21","48","54","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-11-22","43","45","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-11-23","44","47","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-11-24","46","52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-11-25","45","48","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-11-26","46","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-11-27","47","51","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-11-28","46","48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-11-29","38","45","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-11-30","45","51","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-01","42","49","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-02","45","60","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-03","45","50","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-04","46","54","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-05","44","58","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-06","50","54","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-07","46","52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-08","50","52","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-09","48","50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-10","42","44","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-11","42","47","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-12","38","45","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-13","42","45","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-14","45","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-15","45","48","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-16","47","50","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-17","47","50","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-18","46","52","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-19","48","53","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-20","50","54","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-21","49","59","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-22","39","46","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-23","37","43","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-24","36","44","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-25","41","49","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-26","45","50","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-27","44","49","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-28","41","47","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-29","39","41","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-30","42","50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-12-31","48","50","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-01","48","52","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-02","48","49","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-03","44","48","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-04","47","51","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-05","44","47","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-06","46","52","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-07","44","52","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-08","47","51","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-09","39","48","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-10","44","49","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-11","46","47","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-12","50","57","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-13","50","56","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-14","44","58","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-15","48","54","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-16","44","47","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-17","45","51","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-18","45","49","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-19","39","45","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-20","40","47","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-21","43","46","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-22","43","46","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-23","35","43","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-24","40","41","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-25","40","44","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-26","38","43","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-27","41","46","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-28","42","47","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-29","43","47","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-30","44","50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-01-31","47","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-01","46","50","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-02","45","46","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-03","42","50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-04","44","48","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-05","48","52","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-06","46","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-07","44","48","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-08","40","45","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-09","38","45","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-10","36","43","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-11","36","38","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-12","31","34","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-13","27","31","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-14","31","38","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-15","36","44","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-16","42","51","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-17","42","48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-18","42","45","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-19","44","50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-20","42","49","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-21","46","51","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-22","49","52","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-23","44","49","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-24","38","46","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-25","42","48","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-26","44","51","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-27","40","49","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-02-28","45","53","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-01","46","57","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-02","47","50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-03","44","56","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-04","44","53","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-05","49","53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-06","45","51","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-07","44","49","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-08","41","51","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-09","45","55","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-10","43","54","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-11","44","55","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-12","45","57","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-13","47","60","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-14","47","47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-15","40","48","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-16","42","52","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-17","44","59","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-18","48","55","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-19","47","56","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-20","47","52","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-21","43","45","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-22","44","53","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-23","45","54","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-24","47","52","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-25","46","54","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-26","47","53","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-27","47","54","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-28","47","47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-29","42","51","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-30","43","54","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-03-31","47","62","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-01","50","58","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-02","49","57","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-03","50","63","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-04","50","52","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-05","43","56","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-06","47","60","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-07","48","48","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-08","45","54","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-09","44","50","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-10","45","53","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-11","44","54","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-12","46","59","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-13","52","64","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-14","54","67","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-15","59","75","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-16","64","79","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-17","64","80","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-18","65","79","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-19","61","72","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-20","61","72","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-21","60","73","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-22","56","62","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-23","53","61","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-24","50","50","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-25","50","60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-26","52","61","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-27","53","61","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-28","55","64","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-29","59","74","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-04-30","58","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-01","54","61","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-02","53","62","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-03","53","57","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-04","54","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-05","56","71","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-06","59","68","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-07","50","59","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-08","50","59","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-09","53","64","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-10","56","67","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-11","57","70","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-12","62","71","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-13","60","73","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-14","62","75","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-15","61","75","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-16","63","77","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-17","58","62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-18","52","61","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-19","50","58","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-20","49","61","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-21","52","62","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-22","52","62","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-23","56","64","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-24","53","60","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-25","56","63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-26","56","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-27","56","60","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-28","53","64","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-29","57","72","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-30","62","73","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-05-31","65","80","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-01","71","86","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-02","73","85","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-03","67","75","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-04","59","68","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-05","60","66","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-06","52","55","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-07","51","63","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-08","56","69","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-09","56","68","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-10","57","65","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-11","57","59","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-12","59","73","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-13","62","64","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-14","59","65","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-15","60","69","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-16","60","72","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-17","65",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-18","65","74","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-19","63","76","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-20","69","81","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-21","74","89","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-22","71","76","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-23","63","77","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-24","67","83","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-25","74","87","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-26","83","102","69"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-27","88","104","73"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-28","91","108","66"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-29","78","85","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-06-30","68","74","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-07-01","66","74","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-07-02","66","79","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-07-03","68","82","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-07-04","67","77","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-07-05","64","74","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-07-06","64","82","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-07-07","66","71","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2021-07-08","60","73","53"
